,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
5351,29,0,108574,1,9,4,2,2,0,0,0,0,30,0, <=50K.
5352,31,2,163845,1,9,4,2,3,0,0,0,0,40,0, <=50K.
5353,25,0,344804,9,3,5,11,5,0,1,0,0,40,3, <=50K.
5354,30,4,252818,3,10,0,3,2,0,0,0,0,40,0, <=50K.
5355,56,1,114231,4,6,2,2,3,0,0,0,0,25,0, <=50K.
5356,42,0,111895,3,10,1,4,1,0,1,0,1887,40,0, >50K.
5357,52,0,128814,3,10,4,2,3,0,0,0,0,50,0, <=50K.
5358,37,0,168941,8,14,1,6,1,0,1,0,0,55,0, >50K.
5359,27,0,212578,3,10,0,2,0,0,1,0,1721,20,0, <=50K.
5361,19,0,192773,1,9,0,2,0,0,0,0,0,24,0, <=50K.
5362,37,4,180667,1,9,1,13,1,0,1,0,0,40,0, <=50K.
5363,46,0,186172,1,9,1,4,1,0,1,0,0,50,0, >50K.
5364,33,0,309590,1,9,0,2,2,1,1,0,0,40,31, <=50K.
5365,40,0,34178,3,10,4,4,3,0,1,0,0,40,0, >50K.
5366,44,0,103759,7,13,1,7,1,0,1,0,0,40,0, >50K.
5367,34,4,137900,7,13,0,3,2,0,0,0,0,48,0, >50K.
5368,60,0,223911,3,10,5,5,3,1,0,0,0,40,0, <=50K.
5369,48,0,55720,3,10,1,10,1,0,1,2407,0,40,0, <=50K.
5370,39,0,123535,0,7,1,2,1,3,1,0,0,40,2, <=50K.
5371,24,0,479296,11,5,0,8,0,0,1,0,0,48,0, <=50K.
5374,28,0,134890,1,9,1,4,1,0,1,0,0,40,0, >50K.
5375,33,0,183887,1,9,1,4,1,1,1,0,1902,46,0, >50K.
5376,28,0,55360,1,9,0,8,5,1,1,0,0,40,0, <=50K.
5377,34,0,113211,2,12,1,3,4,0,0,0,0,45,0, >50K.
5378,25,0,224203,0,7,1,4,1,3,1,0,0,40,0, <=50K.
5380,28,0,113635,13,8,0,4,2,0,1,0,0,40,0, <=50K.
5381,23,0,52262,10,11,1,4,1,0,1,0,0,40,0, <=50K.
5382,25,1,202300,3,10,0,5,0,0,0,0,0,40,0, <=50K.
5383,19,0,307761,1,9,0,8,0,0,1,0,0,15,0, <=50K.
5384,48,0,324655,7,13,0,3,2,0,1,0,0,40,0, <=50K.
5385,60,0,23336,8,14,4,8,2,0,1,0,0,50,0, <=50K.
5386,26,0,206199,0,7,0,10,2,1,1,0,0,40,0, <=50K.
5387,38,3,365430,1,9,4,4,3,0,1,0,0,40,0, <=50K.
5388,53,0,42740,3,10,3,2,0,0,0,0,0,39,0, <=50K.
5389,30,0,160594,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5390,53,5,202069,3,10,1,6,4,1,0,0,0,30,0, <=50K.
5392,41,5,60414,7,13,1,6,1,0,1,0,0,99,0, >50K.
5393,42,0,340885,1,9,0,4,2,0,1,0,0,50,0, <=50K.
5394,22,0,194096,7,13,0,2,0,0,0,0,0,20,0, <=50K.
5395,27,4,222506,7,13,0,3,2,1,0,0,0,60,0, <=50K.
5396,44,0,55191,5,15,0,3,2,1,0,0,0,40,0, <=50K.
5397,58,0,88572,1,9,4,5,3,0,0,0,0,45,0, <=50K.
5398,28,0,216757,12,16,0,3,0,0,1,0,0,30,0, <=50K.
5399,48,0,57534,3,10,1,0,1,0,1,0,0,40,0, <=50K.
5401,41,2,201908,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5402,50,1,237868,8,14,1,3,1,0,1,0,0,40,0, <=50K.
5403,46,0,285570,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5404,35,0,187625,3,10,1,8,4,0,0,0,0,40,0, >50K.
5405,24,0,376755,3,10,0,2,3,0,0,0,0,20,0, <=50K.
5406,56,1,137078,8,14,1,3,1,0,1,0,0,40,0, <=50K.
5407,42,0,175943,7,13,0,5,0,0,0,0,0,35,0, <=50K.
5408,27,0,211208,0,7,3,8,2,0,1,0,0,40,0, <=50K.
5409,35,0,105821,10,11,1,5,1,0,1,0,0,36,0, <=50K.
5410,49,0,205694,1,9,0,2,0,0,0,0,0,40,24, <=50K.
5411,39,0,148485,3,10,1,4,1,0,1,0,0,50,0, <=50K.
5412,28,0,142264,10,11,0,2,2,0,1,0,0,40,0, <=50K.
5413,45,2,125892,1,9,1,6,1,0,1,0,0,50,0, <=50K.
5414,66,0,250226,1,9,2,8,2,0,0,0,0,16,0, <=50K.
5415,19,0,300679,3,10,0,4,0,0,0,0,0,40,0, <=50K.
5416,18,0,112626,3,10,0,9,0,0,0,0,0,15,0, <=50K.
5417,47,0,153883,7,13,1,3,1,1,1,7688,0,45,0, >50K.
5418,48,0,103648,10,11,4,7,3,0,0,0,0,41,0, <=50K.
5420,49,1,331650,8,14,4,3,3,0,0,9562,0,32,0, >50K.
5421,50,5,171338,8,14,1,8,1,0,1,15024,0,40,0, >50K.
5422,47,2,178319,5,15,1,3,1,0,1,0,1902,42,0, >50K.
5423,30,0,217460,7,13,1,3,1,0,1,0,0,40,0, <=50K.
5424,44,2,182653,3,10,0,4,2,0,1,0,0,20,0, <=50K.
5426,47,0,459189,1,9,1,10,1,0,1,0,0,40,0, >50K.
5427,52,0,87858,1,9,1,11,1,1,1,0,0,40,0, >50K.
5428,32,0,125279,1,9,4,4,3,0,1,0,0,99,0, <=50K.
5429,39,2,169542,3,10,1,4,1,0,1,5178,0,40,0, >50K.
5430,47,0,363418,7,13,1,6,1,0,1,0,0,45,20, >50K.
5431,42,0,198282,1,9,1,2,1,0,1,0,0,40,0, <=50K.
5432,33,0,104620,8,14,1,7,4,0,0,0,0,15,0, <=50K.
5433,29,0,176137,1,9,4,5,3,0,0,0,0,40,0, <=50K.
5435,40,0,191814,7,13,1,6,1,0,1,0,1902,40,0, >50K.
5436,42,1,150533,8,14,1,13,1,0,1,7688,0,35,0, >50K.
5437,28,0,115677,3,10,1,0,1,0,1,0,1902,40,0, >50K.
5438,19,0,182590,1,9,0,2,0,0,0,0,0,40,0, <=50K.
5439,30,0,239648,3,10,0,0,3,2,1,0,0,40,17, <=50K.
5440,71,0,139031,1,9,2,3,2,0,0,0,0,40,0, <=50K.
5441,53,3,141340,1,9,1,10,1,0,1,0,0,40,0, >50K.
5442,64,0,170645,9,3,1,0,1,0,1,2105,0,40,0, <=50K.
5443,44,1,241506,8,14,4,3,3,0,0,0,0,50,0, <=50K.
5444,72,0,163921,3,10,2,5,3,1,0,0,0,20,0, <=50K.
5445,64,2,104958,6,4,1,4,1,0,1,0,0,70,0, <=50K.
5446,51,0,144284,1,9,1,10,1,0,1,0,0,40,0, <=50K.
5447,51,2,181139,3,10,1,8,1,0,1,0,0,40,0, >50K.
5448,55,0,209962,1,9,1,8,1,0,1,0,0,35,0, <=50K.
5449,34,0,87218,7,13,1,3,1,0,1,0,0,45,0, >50K.
5450,36,0,182189,3,10,0,4,2,0,1,0,0,40,0, <=50K.
5451,20,0,196337,3,10,0,8,0,0,1,0,0,35,0, <=50K.
5452,25,0,238605,1,9,0,8,0,0,0,0,0,25,0, <=50K.
5453,40,0,106501,1,9,1,10,1,0,1,2829,0,50,0, <=50K.
5454,24,0,172169,1,9,1,11,1,0,1,0,0,50,0, <=50K.
5455,39,0,242922,1,9,0,7,2,1,1,0,0,35,0, <=50K.
5456,56,0,257555,8,14,1,3,1,0,1,0,0,40,0, >50K.
5457,25,0,192302,7,13,0,6,2,0,0,0,0,60,0, <=50K.
5458,38,5,115487,3,10,4,6,2,0,1,0,0,45,0, <=50K.
5459,22,0,70160,3,10,0,11,2,0,1,0,0,40,0, <=50K.
5460,29,0,410351,2,12,1,4,1,0,1,0,0,43,0, <=50K.
5461,25,0,236421,13,8,0,2,0,1,1,0,0,40,0, <=50K.
5462,36,0,196662,3,10,0,10,2,0,1,0,0,50,11, <=50K.
5463,50,2,203004,1,9,4,6,2,0,0,99999,0,60,0, >50K.
5464,22,0,200819,1,9,1,10,1,0,1,0,0,40,0, <=50K.
5465,19,0,222866,4,6,0,1,5,0,1,0,0,40,0, <=50K.
5466,20,0,204160,3,10,0,8,0,0,0,0,0,12,0, <=50K.
5467,54,0,141707,8,14,1,3,1,1,1,0,0,40,0, >50K.
5469,28,0,219863,2,12,1,0,1,0,1,0,0,40,0, <=50K.
5471,59,0,35723,7,13,1,1,1,0,1,99999,0,40,0, >50K.
5472,52,0,163948,11,5,1,1,1,0,1,0,0,60,0, >50K.
5474,39,0,100032,1,9,1,13,4,0,0,0,0,15,0, >50K.
5475,22,0,33087,1,9,1,0,1,0,1,0,0,45,0, <=50K.
5477,57,0,337001,8,14,1,6,1,0,1,0,0,45,0, >50K.
5478,18,0,151747,0,7,0,2,0,0,1,0,0,40,0, <=50K.
5479,31,1,85057,3,10,1,5,4,4,0,0,0,40,0, >50K.
5480,25,0,257910,7,13,0,3,2,0,1,0,0,45,0, <=50K.
5481,37,0,94331,13,8,4,0,3,0,0,0,0,40,0, <=50K.
5482,26,0,250261,14,2,0,11,2,0,1,0,0,55,3, <=50K.
5483,32,0,97359,1,9,0,4,0,0,1,0,0,40,0, <=50K.
5484,53,4,121294,6,4,5,2,3,0,0,0,0,45,18, <=50K.
5485,49,5,211020,12,16,1,3,1,0,1,15024,0,50,0, >50K.
5487,65,5,116057,1,9,4,8,2,0,0,6723,0,40,0, <=50K.
5488,52,0,469005,7,13,4,6,2,0,1,0,0,40,3, <=50K.
5489,30,1,197886,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5490,40,0,379917,10,11,0,10,2,0,1,0,0,32,0, <=50K.
5491,28,0,30912,2,12,0,0,2,0,1,0,0,40,0, <=50K.
5492,28,0,206889,1,9,4,4,2,0,1,0,0,40,0, <=50K.
5493,45,2,87490,5,15,1,3,1,0,1,0,1977,50,0, >50K.
5494,40,1,241851,5,15,1,6,1,0,1,0,0,50,0, >50K.
5495,42,0,155899,2,12,1,8,1,0,1,0,0,45,0, <=50K.
5497,77,1,120408,3,10,1,13,1,0,1,0,0,20,0, <=50K.
5498,64,0,77884,10,11,1,8,1,2,1,0,0,40,7, <=50K.
5499,43,0,162887,3,10,1,6,1,1,1,0,0,40,0, >50K.
5500,30,0,154843,8,14,0,3,2,0,1,0,0,40,16, <=50K.
5501,43,1,115511,3,10,1,1,1,0,1,0,2002,40,0, <=50K.
5502,40,0,121492,3,10,0,0,2,1,1,0,0,48,0, <=50K.
5503,31,0,103596,1,9,1,8,1,0,1,0,0,55,0, >50K.
5504,25,0,457070,6,4,4,4,0,0,1,0,0,45,0, <=50K.
5505,19,0,73461,1,9,0,7,2,1,1,0,0,40,0, <=50K.
5506,41,5,153078,1,9,1,6,1,2,1,0,1887,70,13, >50K.
5507,51,0,194788,4,6,4,5,5,0,0,0,0,30,0, <=50K.
5508,31,2,203181,4,6,1,4,1,0,1,0,0,35,0, <=50K.
5509,35,0,230279,1,9,0,0,3,0,0,0,0,40,0, <=50K.
5510,52,0,89041,7,13,1,8,1,0,1,0,0,40,0, >50K.
5511,41,4,92717,3,10,0,5,3,1,0,0,1504,40,0, <=50K.
5512,27,0,257033,1,9,0,11,2,1,1,0,0,60,0, <=50K.
5513,40,0,145166,1,9,1,4,1,0,1,4064,0,40,0, <=50K.
5514,38,0,20308,1,9,1,5,1,0,1,0,0,40,0, >50K.
5516,27,0,38353,1,9,4,4,2,0,1,0,0,40,0, <=50K.
5517,25,0,133373,7,13,0,8,0,0,1,0,0,40,0, >50K.
5519,20,0,166302,1,9,0,8,0,0,0,0,0,20,0, <=50K.
5520,17,0,333304,1,9,0,2,0,0,0,0,0,40,0, <=50K.
5521,31,1,265706,7,13,0,13,2,0,1,4650,0,40,0, <=50K.
5522,65,2,111916,5,15,1,6,1,0,1,0,0,10,0, >50K.
5523,62,4,213700,12,16,4,3,2,0,1,0,0,50,0, <=50K.
5524,39,0,276559,8,14,0,3,2,0,1,0,2444,45,0, >50K.
5525,36,0,36989,3,10,1,8,1,0,1,0,0,40,0, <=50K.
5526,59,0,181566,1,9,1,4,1,0,1,4508,0,40,0, <=50K.
5527,23,0,202920,10,11,0,5,0,0,0,0,0,40,6, <=50K.
5528,32,2,24529,3,10,0,4,2,0,1,0,0,50,0, >50K.
5529,22,0,137320,1,9,0,4,2,1,1,0,0,40,0, <=50K.
5531,28,0,160510,3,10,1,5,1,0,1,0,0,50,0, >50K.
5533,19,0,233779,1,9,0,4,0,0,1,0,0,40,0, <=50K.
5534,54,4,276005,5,15,1,3,1,0,1,0,0,40,0, >50K.
5535,36,5,192251,3,10,1,8,4,0,0,0,1902,15,0, >50K.
5537,50,0,274528,1,9,4,4,5,0,1,0,0,40,0, <=50K.
5538,17,0,23856,0,7,0,6,0,0,0,0,0,20,0, <=50K.
5539,53,0,175220,7,13,1,8,1,2,1,7688,0,48,22, >50K.
5540,41,2,233150,10,11,1,8,1,0,1,0,0,55,0, <=50K.
5541,26,0,153169,4,6,1,11,1,0,1,0,0,40,0, <=50K.
5542,59,3,298449,3,10,1,5,1,0,1,0,0,43,0, <=50K.
5543,17,0,188949,0,7,0,10,2,0,1,0,0,40,0, <=50K.
5544,30,0,157911,3,10,1,5,4,0,0,0,0,40,0, >50K.
5545,33,0,243330,1,9,1,0,1,0,1,0,0,55,0, <=50K.
5546,40,0,271343,3,10,3,7,0,0,0,0,0,32,0, <=50K.
5547,48,0,45564,10,11,4,3,2,0,1,4650,0,50,0, <=50K.
5548,47,0,262043,7,13,5,5,2,0,0,0,0,40,0, <=50K.
5549,38,0,103323,1,9,4,0,2,0,1,0,0,40,0, <=50K.
5550,30,2,96480,8,14,1,3,4,0,0,0,0,60,0, >50K.
5551,47,0,154117,1,9,3,4,5,0,0,0,0,40,0, <=50K.
5552,41,0,151856,1,9,1,13,1,0,1,0,0,40,0, <=50K.
5553,20,0,132053,1,9,0,5,5,0,0,0,1719,40,0, <=50K.
5554,29,0,199118,3,10,0,5,2,0,0,0,0,40,2, <=50K.
5555,36,2,119272,1,9,1,6,1,0,1,0,0,38,0, <=50K.
5556,18,0,209792,3,10,0,2,0,0,0,0,0,40,0, <=50K.
5557,35,0,185084,1,9,1,11,1,0,1,0,0,48,0, >50K.
5558,41,0,230931,1,9,0,2,3,0,0,0,0,40,11, <=50K.
5559,23,0,162282,1,9,0,0,0,0,1,0,0,40,0, <=50K.
5560,39,2,185366,2,12,1,4,1,0,1,0,0,35,0, >50K.
5561,46,0,93557,3,10,1,5,1,0,1,0,0,40,0, <=50K.
5562,45,0,160428,2,12,4,3,3,0,0,0,0,43,0, <=50K.
5563,53,0,159650,6,4,1,4,1,0,1,0,0,40,0, <=50K.
5564,54,1,137678,1,9,4,2,2,0,0,0,0,30,0, <=50K.
5565,48,2,56841,3,10,4,10,2,0,1,0,0,40,0, <=50K.
5566,32,2,33124,7,13,0,4,2,0,0,0,0,35,0, <=50K.
5567,31,0,219117,3,10,4,6,3,0,0,5455,0,60,0, <=50K.
5568,43,0,208045,8,14,0,3,2,0,1,0,0,40,0, >50K.
5569,43,0,128578,1,9,1,8,1,0,1,7688,0,60,0, >50K.
5570,28,0,351731,1,9,4,4,3,0,1,0,0,50,0, <=50K.
5571,46,0,201694,2,12,3,6,3,0,0,0,0,40,0, <=50K.
5572,34,0,205152,1,9,1,11,1,0,1,0,0,40,0, <=50K.
5574,25,0,190107,7,13,0,3,2,0,1,0,0,35,0, <=50K.
5575,23,3,244480,3,10,0,5,3,0,0,0,0,15,0, <=50K.
5576,32,0,347112,7,13,0,6,2,0,0,0,0,45,0, <=50K.
5577,37,3,106297,1,9,4,11,3,0,1,0,0,40,0, <=50K.
5578,36,0,128516,1,9,4,2,2,0,0,0,0,20,0, <=50K.
5579,27,0,55950,3,10,0,6,2,1,0,0,0,40,0, <=50K.
5580,29,0,324505,3,10,3,5,2,0,1,0,0,40,0, <=50K.
5581,42,0,130760,3,10,1,0,1,0,1,0,0,40,0, <=50K.
5582,24,1,174413,7,13,0,3,2,0,0,0,1974,40,0, <=50K.
5584,22,0,144238,0,7,0,1,0,0,0,0,0,38,0, <=50K.
5585,47,0,193047,12,16,1,8,1,0,1,0,0,60,0, <=50K.
5586,43,0,300099,3,10,0,2,2,0,0,0,0,40,0, <=50K.
5588,56,2,42166,7,13,1,2,1,0,1,0,0,40,0, <=50K.
5589,54,0,171924,1,9,1,8,1,0,1,0,0,50,24, >50K.
5590,50,0,201984,1,9,4,0,3,0,1,0,0,40,0, <=50K.
5591,29,0,306420,1,9,1,4,1,0,1,0,0,45,0, >50K.
5592,32,2,46746,3,10,1,1,1,0,1,0,0,65,0, <=50K.
5593,37,0,185325,1,9,1,4,1,0,1,0,0,44,0, <=50K.
5594,30,0,201697,7,13,0,2,2,0,1,0,0,40,0, <=50K.
5595,30,0,181372,7,13,1,3,4,0,0,0,0,40,0, >50K.
5596,39,0,112077,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5597,23,0,370057,1,9,4,5,2,0,0,0,0,40,0, <=50K.
5598,32,0,72591,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5599,37,1,105803,8,14,1,6,1,0,1,0,0,40,0, >50K.
5600,20,0,198478,1,9,0,1,5,0,1,0,0,40,0, <=50K.
5601,33,0,119017,3,10,4,5,3,0,0,0,0,50,0, <=50K.
5602,42,0,138872,1,9,1,10,1,0,1,0,0,99,0, <=50K.
5603,56,3,97213,7,13,0,5,2,0,0,0,0,60,0, <=50K.
5604,40,0,36556,12,16,1,3,1,0,1,0,0,55,0, <=50K.
5605,38,4,200904,4,6,3,5,3,1,0,0,0,40,0, <=50K.
5606,49,0,186256,3,10,1,3,1,0,1,5013,0,30,0, <=50K.
5607,18,0,115815,3,10,0,2,0,0,1,0,0,20,20, <=50K.
5608,42,0,308770,3,10,1,5,1,1,1,0,0,40,0, >50K.
5609,25,1,187792,3,10,4,13,2,0,0,0,0,40,0, <=50K.
5610,38,0,233571,3,10,1,7,4,0,0,0,1902,40,0, >50K.
5611,26,0,131913,7,13,0,0,2,1,0,0,0,40,0, <=50K.
5612,26,0,31558,7,13,1,3,1,0,1,0,0,90,0, >50K.
5613,33,0,255004,1,9,0,10,2,0,1,2354,0,61,0, <=50K.
5614,25,1,315287,3,10,0,13,5,1,1,0,0,40,37, <=50K.
5615,18,0,182545,1,9,0,0,0,1,1,0,0,40,0, <=50K.
5616,59,0,750972,1,9,1,0,1,0,1,0,0,40,0, <=50K.
5617,69,2,505365,3,10,1,8,1,0,1,6514,0,45,0, >50K.
5618,22,1,177475,7,13,0,3,2,0,0,0,0,40,0, <=50K.
5619,40,0,203761,0,7,1,11,1,0,1,0,0,40,0, <=50K.
5620,40,2,36104,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5621,33,5,179708,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5622,51,5,77392,4,6,1,1,1,0,1,0,0,60,0, >50K.
5624,59,1,173992,1,9,3,5,3,0,0,0,0,35,0, <=50K.
5625,20,0,119665,1,9,0,4,0,0,1,0,0,40,0, <=50K.
5626,37,0,188391,2,12,0,7,2,0,1,0,0,46,0, <=50K.
5627,51,0,326005,1,9,1,6,1,0,1,0,0,40,20, >50K.
5628,24,0,203203,7,13,0,8,2,0,0,0,0,25,0, <=50K.
5629,59,0,64102,4,6,1,11,1,0,1,0,0,40,0, <=50K.
5630,21,0,169188,1,9,0,0,0,0,0,0,0,35,0, <=50K.
5631,45,0,385793,9,3,1,4,1,3,1,0,0,40,3, <=50K.
5632,25,0,390537,3,10,0,8,3,0,0,0,0,25,10, <=50K.
5633,29,0,115677,0,7,0,0,0,0,1,0,0,42,0, <=50K.
5634,22,0,230248,2,12,0,5,5,0,0,0,0,40,0, <=50K.
5636,72,0,108038,8,14,4,3,2,0,1,0,0,60,21, >50K.
5637,39,1,282461,10,11,1,13,1,0,1,0,0,40,0, >50K.
5638,36,0,184659,1,9,1,4,1,0,1,7298,0,40,0, >50K.
5639,65,0,182470,10,11,5,4,2,0,1,0,0,20,0, <=50K.
5640,63,0,458609,1,9,4,8,2,0,0,3674,0,30,0, <=50K.
5641,58,0,104476,3,10,3,5,2,0,0,0,1092,40,0, <=50K.
5642,27,0,200802,10,11,3,5,0,0,0,0,0,40,0, <=50K.
5643,58,0,170608,4,6,3,13,2,0,0,0,0,40,0, <=50K.
5644,52,0,197322,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5645,37,0,118358,3,10,1,4,1,0,1,0,0,40,0, >50K.
5648,29,0,131045,10,11,3,5,3,0,0,0,0,40,0, <=50K.
5650,30,0,110083,10,11,0,4,2,0,0,0,0,40,0, <=50K.
5651,32,0,335569,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5652,47,0,167159,1,9,1,11,1,0,1,0,0,40,0, >50K.
5653,50,0,170326,1,9,4,0,2,0,0,0,0,40,0, <=50K.
5654,39,0,319052,7,13,1,11,4,2,0,0,0,37,7, <=50K.
5655,57,0,174662,1,9,1,4,1,0,1,0,0,40,0, <=50K.
5656,40,0,110732,1,9,0,5,0,0,0,0,0,50,0, <=50K.
5657,27,3,409815,3,10,4,5,5,1,0,0,0,50,0, <=50K.
5658,28,0,79874,3,10,0,2,2,0,1,0,0,37,0, <=50K.
5659,49,0,116641,7,13,1,6,4,0,0,15024,0,35,0, >50K.
5660,33,0,87209,1,9,4,4,2,0,1,0,0,45,0, <=50K.
5662,46,2,142222,3,10,3,6,3,0,0,1151,0,60,0, <=50K.
5663,50,1,120521,3,10,1,6,1,4,1,0,0,50,0, >50K.
5664,43,2,247752,8,14,1,8,1,0,1,0,0,60,0, <=50K.
5665,26,0,34161,3,10,0,2,3,0,0,0,0,40,0, <=50K.
5666,33,0,589155,3,10,1,0,1,0,1,0,0,50,0, <=50K.
5667,50,0,149784,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5668,38,0,402522,14,2,4,1,3,0,1,0,0,40,8, <=50K.
5669,28,0,228346,7,13,1,6,1,0,1,0,0,50,0, <=50K.
5670,21,0,415755,3,10,0,2,0,0,1,0,0,40,0, <=50K.
5671,38,0,289653,7,13,4,8,3,0,1,0,0,45,0, >50K.
5672,17,0,165018,4,6,0,8,0,0,0,0,0,10,0, <=50K.
5673,19,0,322866,1,9,0,2,0,1,0,0,0,40,0, <=50K.
5674,45,2,244813,5,15,1,3,1,0,1,0,0,38,0, >50K.
5675,27,0,538193,0,7,0,3,2,2,0,0,0,50,0, <=50K.
5676,45,0,256367,13,8,4,1,2,1,1,0,0,40,0, <=50K.
5677,46,0,95864,3,10,4,2,3,0,0,0,0,40,0, <=50K.
5678,57,2,291167,3,10,1,4,1,0,1,0,0,40,0, <=50K.
5679,39,0,126569,1,9,0,4,2,0,1,0,0,40,18, <=50K.
5680,34,0,128016,7,13,1,3,4,0,0,99999,0,40,0, >50K.
5683,26,0,246156,4,6,0,4,5,0,1,0,0,24,28, <=50K.
5684,44,0,346081,1,9,4,3,2,0,1,0,0,40,0, >50K.
5685,38,1,156383,3,10,0,13,3,1,0,0,0,40,0, <=50K.
5686,49,0,151267,10,11,4,3,3,1,0,0,0,40,0, <=50K.
5687,41,1,249039,1,9,3,5,3,0,0,0,0,40,0, <=50K.
5688,52,3,157454,1,9,0,0,2,0,0,0,0,40,0, <=50K.
5689,30,0,143540,11,5,1,1,1,0,1,0,0,40,0, <=50K.
5690,72,4,120733,6,4,2,2,3,1,0,0,0,40,0, <=50K.
5691,48,0,344381,7,13,1,3,1,2,1,0,0,42,0, >50K.
5692,32,0,149787,10,11,1,4,1,0,1,0,0,50,0, >50K.
5693,22,0,268525,7,13,0,3,2,0,1,0,0,50,0, <=50K.
5694,24,0,396099,3,10,0,11,2,0,0,0,0,35,0, <=50K.
5695,24,0,221442,3,10,4,2,2,0,0,0,0,36,0, <=50K.
5696,55,0,115198,11,5,1,10,4,0,0,0,0,48,0, <=50K.
5697,48,3,102359,1,9,1,5,1,0,1,0,0,40,0, <=50K.
5698,42,1,298885,1,9,4,6,3,0,1,0,0,40,0, <=50K.
5699,34,0,93213,8,14,1,2,1,0,1,0,0,30,0, <=50K.
5700,40,0,130760,1,9,1,6,1,0,1,0,0,42,0, <=50K.
5702,39,5,31709,3,10,1,5,4,0,0,0,0,20,0, >50K.
5703,45,0,192053,7,13,1,4,1,0,1,0,0,50,0, <=50K.
5704,21,0,95918,3,10,0,5,0,0,1,0,0,43,6, <=50K.
5705,36,5,132879,8,14,1,7,1,0,1,0,1887,40,0, >50K.
5706,28,0,64940,1,9,0,11,0,0,0,0,0,40,0, <=50K.
5707,57,0,106910,1,9,4,5,3,2,0,0,0,40,0, <=50K.
5708,22,0,210474,2,12,0,5,2,0,0,0,0,40,0, <=50K.
5709,31,1,393965,1,9,4,5,2,0,0,0,0,8,0, <=50K.
5710,23,1,117789,10,11,0,3,2,0,0,0,0,50,0, <=50K.
5711,35,2,134498,3,10,0,6,0,0,1,0,0,45,0, >50K.
5712,28,0,212068,7,13,0,8,2,0,1,0,1980,40,0, <=50K.
5713,27,0,169544,3,10,1,0,1,0,1,0,0,50,0, <=50K.
5715,37,0,261241,3,10,1,7,1,0,1,0,1485,50,0, <=50K.
5717,33,0,252646,8,14,1,6,1,0,1,0,0,55,0, >50K.
5718,56,0,161944,1,9,1,0,1,0,1,0,0,40,0, <=50K.
5719,50,5,249644,1,9,1,6,1,0,1,0,0,50,0, >50K.
5720,35,0,195081,1,9,0,8,3,1,0,0,0,40,0, <=50K.
5721,36,0,428251,7,13,0,7,0,0,1,0,0,40,0, <=50K.
5722,59,2,198145,5,15,1,3,1,0,1,0,0,35,0, >50K.
5723,42,0,348059,12,16,4,6,2,0,1,0,0,60,0, <=50K.
5724,21,0,43587,3,10,0,8,0,0,0,0,0,30,0, <=50K.
5725,24,0,318612,3,10,0,6,2,0,1,0,1504,40,0, <=50K.
5727,29,0,129528,7,13,0,3,2,0,0,0,0,40,0, <=50K.
5728,61,0,200427,12,16,1,3,1,0,1,0,0,40,0, >50K.
5729,35,0,188243,1,9,4,0,3,0,0,0,0,48,0, <=50K.
5730,56,2,306633,10,11,1,3,1,0,1,0,0,40,0, <=50K.
5733,45,0,102771,1,9,1,6,1,0,1,0,0,40,0, >50K.
5734,40,1,34739,3,10,1,6,4,0,0,0,0,36,0, <=50K.
5736,28,0,126743,9,3,0,2,5,0,1,2176,0,52,3, <=50K.
5737,46,1,85341,8,14,1,3,1,0,1,0,0,56,0, <=50K.
5738,57,0,275943,1,9,1,1,1,0,1,0,0,40,0, <=50K.
5739,41,0,82823,1,9,1,5,4,0,0,5013,0,30,0, <=50K.
5740,30,0,183388,1,9,3,5,3,0,0,0,0,40,0, <=50K.
5741,21,0,116489,3,10,0,3,0,0,0,0,0,40,0, <=50K.
5742,62,2,215789,8,14,1,6,1,0,1,0,1977,50,0, >50K.
5743,19,0,365871,3,10,0,10,0,0,1,0,0,32,0, <=50K.
5744,63,1,199275,1,9,0,6,2,0,0,8614,0,38,0, >50K.
5745,39,2,34111,1,9,1,1,1,0,1,0,0,70,0, <=50K.
5747,40,5,102576,8,14,1,3,1,1,1,0,0,55,37, <=50K.
5748,27,0,103524,1,9,0,11,3,0,1,0,0,35,0, <=50K.
5749,47,2,114222,2,12,1,6,1,0,1,0,0,25,0, <=50K.
5750,28,0,246933,1,9,0,8,0,0,1,0,0,40,0, <=50K.
5751,27,0,107812,3,10,1,8,1,0,1,0,0,40,0, <=50K.
5752,26,2,109162,1,9,1,6,1,0,1,0,0,25,0, <=50K.
5753,59,0,112798,1,9,4,3,3,0,0,0,0,60,0, <=50K.
5754,33,0,30612,3,10,1,8,1,0,1,0,0,40,0, <=50K.
5755,35,0,105994,0,7,0,0,2,0,0,0,0,40,0, <=50K.
5756,57,0,113090,1,9,1,5,1,0,1,0,0,40,0, >50K.
